UserID,MovieID,Rating
5837,3753,4
5209,3527,4
3036,2716,3
853,3114,4
2681,919,5
3829,2406,4
1314,1265,3
2258,1387,4
3561,1230,3
5833,1500,4
5917,2699,2
1243,1278,5
302,1097,5
3252,2716,4
5017,648,4
308,923,5
2943,2455,3
3409,356,5
2324,1193,5
4364,1097,3
4152,1127,2
1912,3751,4
2798,908,5
2796,1304,2
5086,924,3
952,367,3
4598,969,3
3012,1127,3
2369,1617,4
3383,2302,4
3509,1198,5
3433,2599,2
5333,1704,4
321,1393,2
2446,1961,5
5937,111,3
4666,1127,1
3724,1278,5
3410,3471,3
1390,2455,4
3087,592,4
2630,2716,4
1341,3623,5
850,3527,3
4013,1704,4
18,2858,5
1698,733,3
2347,858,4
123,50,4
4194,34,5
1367,1288,4
5492,2959,5
2684,919,3
4007,1210,4
4016,3702,5
106,2028,5
5614,1252,5
3890,1923,5
998,2395,4
4089,3751,4
4618,480,4
3945,1097,5
3484,2918,4
696,3793,3
3746,2291,3
2165,592,4
3481,1278,3
1325,1259,4
380,34,5
204,1,4
3243,2396,4
5504,2355,5
1969,223,5
2772,2916,5
549,2012,4
3328,590,5
999,1610,4
2682,924,5
2878,1721,2
2944,223,4
2246,1252,4
3166,2804,4
2934,3081,3
2942,2858,5
3695,1210,4
2344,541,4
1693,3361,4
2187,2858,5
1643,1278,5
336,1573,3
4117,1676,5
1138,2997,2
3711,1,5
5846,3418,4
1853,2683,3
5289,2628,3
3018,2115,2
4368,377,3
1988,1641,4
2484,2194,4
3471,1573,3
4404,50,5
4476,1196,2
1273,111,5
4271,1721,2
2264,2000,4
1944,2997,4
4208,969,5
890,2683,4
51,1517,3
3740,527,5
1680,3623,1
2972,2763,4
490,480,4
3859,1376,3
3869,34,3
2825,1396,4
5499,110,5
2243,1721,4
5564,1127,3
5161,3702,4
5851,2791,5
785,377,4
5237,1387,4
5111,1358,5
5824,47,5
911,1396,4
3121,593,5
1425,364,5
891,356,2
770,3471,5
1677,364,5
3484,1968,2
4221,924,5
1107,2302,4
3511,2174,2
4063,318,5
4089,3481,4
973,1721,4
4579,3671,3
245,260,4
4064,1954,3
4508,2628,2
4645,1265,3
1207,1356,4
3527,1387,4
173,3527,3
151,1394,4
510,1270,4
1069,1544,4
2867,3481,4
242,1291,2
1112,1358,4
3690,2858,4
5874,3702,4
3203,2916,5
2092,908,5
1978,1356,3
1807,1198,4
5126,3361,4
3851,2692,5
4416,2699,2
1162,318,4
4940,1252,5
2611,1197,4
3953,1127,3
5615,3448,3
4951,1278,5
4242,3751,2
2300,587,4
1644,2599,4
3841,2028,4
5795,1527,1
1281,32,2
509,2011,2
2638,1573,3
1980,1580,4
3143,1617,4
4972,2699,3
2880,296,5
1896,1704,4
2599,923,4
4356,1391,3
4689,1225,5
1395,316,5
100,1544,3
2472,920,3
1369,150,5
4748,2710,5
3860,2455,5
5502,377,4
2394,2406,4
3610,480,4
2355,595,3
4083,316,4
4030,2858,3
1333,648,4
334,1193,5
926,2797,3
5042,541,2
588,2396,4
377,1214,3
1350,1584,4
2565,2762,5
571,1210,5
5406,588,4
1272,541,5
2038,1394,4
1036,908,5
1457,457,4
5881,1704,4
275,1968,5
5947,2455,2
2878,1396,4
3172,296,4
4477,1617,4
5335,1954,4
4072,3421,5
1137,1206,3
2054,1240,5
5563,1213,5
3329,1247,3
3285,1394,5
1889,1206,3
795,1584,4
386,296,4
1837,541,5
2228,736,4
220,1732,5
480,912,5
1885,1270,5
3224,2710,2
4280,2599,3
1032,2997,5
846,47,5
2842,50,5
2223,1784,3
1184,1196,4
5282,1,5
3665,1396,5
4020,1210,4
2804,3418,5
342,50,5
5757,1222,5
3780,2700,5
2774,2916,4
3208,2115,5
3337,2762,4
3422,2321,3
543,588,5
5426,588,4
204,34,3
5643,3702,3
4951,2355,3
2153,367,3
5161,2716,2
4122,377,3
468,912,4
4958,2012,4
5976,377,1
4101,592,5
5951,480,1
690,2640,4
4122,380,3
4416,2716,5
5434,2987,4
5114,2529,4
1839,1097,3
3453,1073,2
5605,1089,1
5931,592,4
3300,3418,4
4578,223,5
556,1291,4
3824,364,3
774,3160,3
2342,924,4
3957,2916,5
4388,1961,4
4985,1240,5
735,2628,4
1096,1676,3
1712,3481,4
2323,1221,3
888,260,3
4344,150,3
5900,150,2
391,648,2
4387,2959,5
3349,2268,3
523,2000,4
2747,39,4
1860,3408,4
316,541,5
3269,318,5
3763,1196,4
3186,750,5
310,2012,2
5568,2115,5
843,1358,4
1340,357,2
3051,1387,3
3158,50,5
496,1544,4
3751,1653,5
4902,780,3
996,1200,5
5251,2321,4
364,2396,4
306,2395,3
4932,34,3
3886,2324,5
1889,541,3
1031,110,5
5193,2529,4
3971,588,4
2452,1370,5
3413,923,5
5644,1608,5
3260,50,5
1780,377,3
5013,1288,4
5001,1073,5
2997,2858,3
682,1265,4
4600,1393,4
4809,1247,5
3547,1387,4
777,1,3
4857,2699,1
2232,2194,5
1383,1213,5
3523,318,5
4635,3753,1
5745,1221,5
5443,2716,5
214,2987,4
5937,2797,3
1647,1673,4
3394,2762,4
4568,2406,3
5267,908,3
2398,32,5
3518,377,4
560,1676,5
2205,2918,3
1329,1527,3
4655,2406,4
329,1097,2
5349,1197,4
2236,3753,5
1413,1356,3
1099,1923,4
314,1242,2
5831,2804,5
1020,1653,3
4085,780,4
3399,1396,4
2610,110,4
249,2716,5
5011,2321,4
61,1721,4
415,2858,4
4053,3671,4
1265,2762,2
1587,3481,4
1759,2302,3
1591,21,5
360,3114,3
2932,587,4
5187,2959,5
3147,1704,5
4739,3793,5
2928,260,5
4277,1307,5
2461,3255,3
800,2918,3
166,260,5
409,1230,3
5367,2762,4
3971,2987,3
1170,39,4
3837,1230,5
1605,1219,4
3148,1617,3
3516,3527,4
1244,1673,5
451,3471,4
774,780,3
1780,1214,4
4022,1193,4
2489,1213,3
474,2599,4
3630,3623,3
3757,3408,3
3579,364,4
3393,1222,5
3563,1097,3
4512,1097,4
1536,3418,5
4983,1197,5
1933,1210,3
4080,1641,2
4701,590,4
1613,21,4
5187,912,5
1291,223,2
5673,1225,5
5716,111,5
3762,480,5
4122,2000,4
4817,367,4
4595,3751,5
5682,1265,4
1693,750,4
4948,1214,3
90,780,2
2250,3793,1
4791,2011,4
5331,110,4
3561,1387,5
2825,1196,5
2178,110,5
2607,919,5
5812,2858,5
151,1206,5
3759,1270,4
5100,1393,4
4332,2028,5
1283,260,2
3018,2628,4
1393,2395,2
2063,1968,5
558,21,3
3198,3671,5
1404,1196,2
3014,3751,3
2695,1278,5
861,2716,5
5838,2100,4
4034,2804,5
301,527,5
3398,1704,3
5014,1676,3
1101,2321,2
4884,357,5
1883,1358,4
3412,2291,4
2885,2291,3
1120,3255,4
4882,1954,4
4807,1225,4
1678,3481,4
2271,3671,5
4286,1196,5
2163,356,5
1161,296,5
4220,2396,4
575,780,4
198,2640,3
2901,1200,4
4234,2100,4
118,1721,5
4675,1610,5
1101,2571,4
1051,3448,5
500,2396,2
2559,1196,5
3260,1278,3
2600,608,1
588,377,1
3280,1259,3
984,1641,4
3292,1291,5
2035,1641,4
2872,1676,4
3932,1073,4
5539,2997,4
5019,2115,3
5243,1676,3
97,1214,4
3193,2987,4
5029,1356,4
4569,736,4
1431,2858,4
4374,2115,5
2564,1036,4
1053,1127,4
5427,1252,5
4344,2406,3
4937,2028,4
2625,1200,5
5627,3578,4
3563,2115,5
5786,3527,3
3332,2396,5
2262,1304,4
366,3418,4
5526,1247,5
4578,2302,5
6029,2628,3
1680,1500,5
3095,1097,3
1944,2683,5
4277,3448,4
424,1391,3
4116,3623,4
3512,2406,4
5321,2762,4
2796,380,3
5046,2918,3
2818,920,4
3675,1196,4
1998,1252,4
1980,733,3
4638,2683,3
4739,3114,5
4060,1193,4
907,1221,4
1509,2916,4
5482,1222,5
881,316,2
1881,34,4
662,2028,4
923,2599,5
1519,110,2
49,364,4
3533,1517,4
1899,47,4
643,223,4
3041,3793,4
5950,1704,3
5291,1641,5
2878,2985,3
3578,2657,4
4666,858,5
3110,1208,5
4431,858,3
5090,1265,4
624,2804,2
4271,150,4
3963,1270,5
48,608,4
1339,2918,5
2085,2291,5
3746,1196,5
533,3671,5
1716,1270,5
3025,2174,5
4452,3481,5
2462,1288,5
789,1259,4
5847,2628,2
3626,47,4
5460,919,5
5317,1196,5
3438,2959,5
2251,1617,5
3163,150,3
4684,1259,3
3333,1196,5
2872,1097,4
1752,1,5
1086,1391,4
3675,858,5
1484,1265,5
1218,2716,2
5349,1784,5
438,367,1
2389,2858,4
3751,1394,2
5250,1278,5
4260,750,4
5839,318,5
5736,2797,5
4916,2699,2
708,3753,5
3191,920,3
3761,1374,5
2145,480,4
1283,480,4
3378,588,5
3428,1732,3
2625,1090,5
1429,3160,1
566,587,2
5644,3623,4
5675,2716,5
4432,2997,4
1383,919,5
2792,1036,3
4884,364,3
5256,2791,3
1241,32,5
1752,3471,4
92,2804,5
331,1242,4
2046,3175,4
5286,1784,5
4287,924,5
286,296,5
4996,1213,5
2896,356,4
1306,2396,4
5217,2763,3
5553,1200,5
2414,2011,5
809,1259,4
3100,296,5
2058,589,4
53,32,4
2802,110,3
1926,1258,5
373,2571,5
1262,1079,4
5536,858,4
5424,2706,3
1112,1653,4
1676,1673,3
1601,110,5
4378,589,4
3033,39,4
2125,1391,2
5331,1307,3
5522,3114,4
2993,1527,4
1150,3481,4
3453,1196,3
4607,527,4
544,3671,1
3698,2699,1
3032,1374,4
1659,2791,1
1448,1036,4
3600,592,3
654,110,4
1415,858,4
1810,924,5
2146,1198,5
1437,1641,4
1552,2797,5
2221,593,5
2642,457,4
4167,39,2
5234,2985,5
4650,1270,4
2947,1247,5
2550,1247,4
4180,1200,4
2109,1225,3
5595,2395,4
2760,912,5
4829,2406,4
3904,2700,5
5641,588,4
5187,924,5
4578,1370,2
1516,2115,5
1054,1653,5
5083,919,5
5916,1270,4
3209,2692,1
2411,1917,3
3148,2804,4
4352,588,5
2960,1294,4
1285,2997,4
5074,588,5
1988,1094,4
3243,356,5
2776,1923,5
5087,1221,4
1224,1200,5
5494,110,3
5029,1653,5
5463,1358,4
2041,541,3
6036,2716,3
5788,1210,5
3610,3793,4
4808,2012,3
854,1200,3
4621,1676,3
4744,912,5
3419,1247,4
1697,2987,5
2533,1265,5
4094,1584,5
5795,1393,4
1396,1617,5
5668,1370,4
3364,527,5
534,750,3
509,912,4
1389,1073,1
1767,2291,3
1949,296,4
4734,2858,5
5220,2115,4
2256,1079,5
4609,3702,3
2672,1036,4
749,1580,3
359,480,3
4668,260,5
3323,3421,5
301,1291,5
4847,1210,3
2501,2716,4
134,457,4
5270,1240,5
1642,1136,4
5304,2858,5
1393,1247,3
4501,1270,3
271,2100,3
195,3471,3
2883,2395,5
4436,364,4
2609,1220,2
3586,1252,4
2724,39,5
1369,1954,4
3131,3418,2
3896,1196,4
2374,1090,4
5621,589,2
733,1653,4
148,2321,4
1542,1396,5
518,2763,4
4738,1210,4
2670,21,4
5433,2706,3
3265,1259,4
1920,588,4
3675,588,4
5685,2858,5
698,1127,5
163,2710,4
4720,1387,5
2094,32,3
3673,1259,4
4715,858,4
3425,2683,3
3925,1089,5
3685,1089,5
2771,1240,3
2471,3160,3
1088,1396,5
711,589,3
2195,1968,4
2614,1094,3
4183,260,3
526,2028,5
2545,527,5
4202,1197,5
5984,541,5
4459,1221,4
3361,1210,5
5872,2916,3
1980,318,5
198,3448,4
59,2396,4
2073,1356,1
4686,969,5
4552,316,4
3231,2100,3
2891,223,4
1516,1220,5
4593,1288,3
531,1617,5
691,2997,5
4446,2628,5
5703,1617,5
3520,1214,4
2958,3793,4
4950,2657,4
4684,1247,4
2592,648,4
5413,2028,4
5921,2174,2
454,2763,2
199,150,2
1946,1221,5
2109,1544,3
3280,1968,4
2846,296,2
1764,1376,4
3001,1219,5
1793,1358,4
1606,2012,5
3087,1358,5
5100,592,3
3183,2302,4
5755,367,3
1949,527,5
1466,39,4
5717,32,3
3464,223,5
1595,480,4
5879,1198,5
1196,1210,5
4980,1200,3
3526,1356,2
3777,1196,4
1420,2406,5
321,736,1
1308,3793,4
2156,1527,3
1320,2916,3
266,260,5
3301,1193,5
2523,1225,4
654,1259,3
3526,1391,4
2995,3471,5
5156,3527,3
531,1094,2
1626,21,4
3353,1,5
2544,1288,5
5011,3081,5
4205,1127,3
824,1394,4
5972,3361,5
4021,1222,4
732,593,5
4471,2858,5
3198,3421,5
3518,1641,4
392,2699,2
2934,2100,4
1489,1220,4
1950,2529,3
3138,1304,3
6038,1136,4
150,590,5
5916,47,3
4543,1617,5
5204,924,5
1897,2699,3
3778,223,3
1137,1090,3
4028,2762,5
735,1374,4
3742,223,4
5192,2763,4
2561,919,4
4739,1784,3
2194,1127,2
721,3751,2
637,592,2
3626,1394,3
1752,588,4
1591,2174,2
381,589,4
302,3253,5
3190,3147,5
1533,1127,4
2166,2804,3
4517,780,3
3422,2302,3
4899,50,5
2646,1784,4
1540,1291,4
5415,587,4
5399,589,5
3864,608,5
3158,3481,3
3822,1036,4
4322,1225,5
4121,1278,5
3430,260,5
2718,1641,4
3241,1374,3
2748,2321,5
1579,648,4
661,1198,5
5659,1356,4
6006,2174,4
754,2324,5
425,1304,4
5614,1210,4
4509,1090,5
2579,912,5
293,3578,2
1584,1240,4
5059,3147,4
3934,2640,3
3876,111,5
5371,1200,3
3422,1200,4
2091,1196,5
5386,349,4
5506,2858,5
4690,3175,1
3853,1242,3
620,2000,3
3370,1374,4
5701,3527,2
5005,377,3
1403,356,4
2624,608,5
173,780,3
754,1393,5
3853,1089,5
5792,1500,2
3577,2396,4
5831,3448,4
3211,1225,5
1705,1,3
970,593,5
1697,1784,5
4026,2395,5
4631,2396,5
5846,920,5
2594,2355,3
4507,590,4
4626,1291,3
1448,908,4
4438,3702,2
3112,2692,4
3965,3793,5
975,1097,4
1545,357,3
550,1079,3
960,1094,5
5200,3175,5
1680,1544,2
5536,2692,5
2272,1213,3
5650,2302,3
5452,2291,4
4446,1610,3
770,919,3
1501,2529,4
5401,858,5
4384,3527,4
4445,3081,4
3219,3114,4
2603,2396,5
1684,2291,4
604,2657,1
2808,1094,4
4732,1127,3
1120,2628,2
3885,1197,3
1776,590,3
5755,1573,4
4303,919,5
1251,2858,5
1135,3471,3
3917,1610,4
2374,1291,5
4449,2858,4
2372,110,4
4718,2571,5
4169,2763,4
5397,2683,3
4186,32,5
3952,3421,2
5222,2716,4
3520,1222,4
1604,1704,4
2665,480,4
3562,2599,3
1008,1307,4
729,2858,3
4077,356,4
3012,1356,3
5997,924,5
5931,480,5
4489,457,3
122,1200,4
5688,1270,3
5090,3753,4
2848,1206,2
5995,3471,4
3618,2858,4
4879,457,4
5134,2716,3
4973,1097,5
1556,3448,3
4402,3421,5
3572,1704,5
701,357,2
5736,1097,5
2433,3256,4
1137,1356,3
2793,587,4
265,919,5
3556,3175,5
240,1198,3
5437,2324,4
4632,260,4
4066,1641,3
4380,858,3
67,3471,4
5706,589,3
677,527,5
5086,1,4
3643,1370,3
566,3448,3
5176,1968,2
2016,2997,3
541,3702,2
3114,2918,4
5395,1252,5
2200,780,4
2272,1197,5
5004,2858,3
5021,1247,5
5888,1517,4
5612,1221,4
3489,2716,5
5658,1198,4
4593,1242,4
801,1270,3
3813,110,5
3723,1210,4
5922,1219,2
5148,2268,5
5338,2628,5
5478,1196,4
3491,1641,3
1132,1584,5
3110,780,3
3624,1,5
3394,1358,5
2436,2916,4
1965,2028,4
2865,2000,4
4687,1225,4
576,1270,5
5654,1676,4
2994,1291,4
3958,1584,4
823,1641,4
5575,2396,5
1926,919,5
2461,1500,4
828,1584,5
2438,349,4
5158,1221,5
2308,3623,4
372,1544,5
1899,2174,4
1532,2321,5
5426,3448,4
204,3793,4
1597,1221,4
4183,1732,5
4305,592,4
5222,2396,4
861,34,4
4691,1721,1
244,2858,5
713,2455,3
1036,3671,4
1648,1610,4
735,2011,3
2389,1036,5
746,3255,4
4491,1721,1
3760,3753,5
4446,588,4
3470,1580,5
4543,380,3
3520,3408,4
3074,1210,5
202,2985,4
5712,2028,4
984,858,5
4271,1278,4
5627,2762,3
210,1580,5
929,2804,5
4318,349,4
3733,1221,5
2931,316,4
5605,111,3
2597,1193,4
3473,3256,5
5355,2406,3
3368,1580,3
718,590,4
4194,1097,4
3135,1240,4
5234,1097,4
1490,1954,4
268,587,5
5947,2529,2
2872,1196,5
3993,356,1
146,969,5
19,2000,4
4112,2858,4
5287,1220,4
1131,1307,5
3713,3255,4
2895,2628,3
3491,3176,4
5771,595,3
3226,1240,4
1368,1288,5
3736,1580,4
2645,2716,4
1826,2571,5
1968,1240,5
2368,2000,5
5412,2028,5
3142,750,5
1851,1210,5
4030,1198,5
1640,1127,3
2994,2571,4
5961,2763,4
1560,377,5
3961,1527,2
885,1704,4
1199,1259,4
927,3253,3
3763,110,4
4291,589,5
801,296,4
4739,1210,5
1806,39,4
4735,260,5
5412,1200,5
3439,1968,5
2507,1259,3
2774,2571,5
3180,1954,4
372,3255,5
587,527,1
5198,1259,4
5270,1196,5
1680,1396,4
3519,1610,3
4647,3481,3
933,1270,5
5826,50,5
261,1036,5
1069,318,2
4959,1278,4
3435,1393,4
736,3176,5
1301,924,3
5001,1265,4
2015,32,5
3302,50,5
2223,1500,3
3679,593,5
4355,1676,2
2208,457,3
5972,1193,4
1367,2174,4
1995,2700,4
29,50,5
1796,2395,2
2841,2355,4
4169,3255,4
673,648,3
1135,1374,5
5647,3471,4
3309,3702,3
3157,1580,5
2807,150,4
230,2716,4
1694,110,4
4561,1608,5
4682,589,3
1495,2571,3
225,1090,5
6002,480,4
3751,1197,5
3418,1721,3
4814,2406,4
415,2791,4
2573,2115,4
973,1291,3
5338,2858,5
1484,110,3
1374,150,3
3947,2174,4
377,32,3
889,367,4
3518,50,5
5960,3361,3
3001,1193,5
3733,111,3
1203,1213,5
820,1127,3
3054,2997,4
4297,1225,5
1015,2762,5
2847,260,5
3233,2599,5
5722,2599,5
6039,2804,4
4010,2683,4
651,1073,3
523,2529,4
5335,1247,5
5248,1220,3
3202,367,4
928,3481,5
2423,2291,4
38,39,4
3701,150,5
1162,1193,4
5404,1197,4
47,2406,3
3778,3253,4
1709,3361,1
4458,648,2
1052,919,5
5812,2628,3
5982,380,5
2116,588,4
3732,923,5
4064,2571,3
252,1527,3
824,912,5
1676,2000,4
5090,1704,4
4983,1079,3
4925,908,5
4260,1073,3
1182,590,5
3916,2762,5
2203,919,5
2859,2115,5
4774,608,5
3413,1617,4
3664,3176,1
4417,1210,5
4532,2000,4
5621,1089,5
2317,223,5
4964,2000,3
2857,2710,1
3412,1784,5
2743,356,5
1457,1580,3
5296,1090,1
531,110,3
3453,2291,3
5645,2000,5
5917,2115,4
831,480,4
881,2628,2
2073,1,5
1201,260,5
5301,2571,5
4988,2396,3
1057,1127,4
4353,527,5
1128,1196,4
2008,3418,3
4796,2100,4
1624,3481,5
1676,2858,5
5413,3578,5
4260,3421,3
5663,2028,4
3679,2268,5
2848,1210,4
808,1200,5
3731,1653,4
333,3471,4
5339,2858,3
5256,1136,2
4305,2918,5
4041,2011,5
2432,356,4
4164,750,4
4388,2571,4
1568,2571,5
2015,733,3
1293,2804,5
2345,919,4
5220,1242,3
3643,380,4
3272,969,4
1449,3527,3
1726,1242,4
2835,908,5
2521,1954,4
1803,2291,4
4389,2683,4
3489,2797,3
3808,2455,4
1000,588,4
1635,1304,5
5363,2916,4
482,1500,4
1845,1784,3
3810,3578,5
1260,2000,4
368,1,3
3699,912,5
5453,608,3
3219,2918,5
5691,1580,4
746,920,2
1399,296,4
509,32,5
975,1136,3
5679,2763,5
2161,110,4
5365,1,4
3834,32,5
4310,2959,5
308,1193,4
4361,2628,4
5015,1954,4
3665,1387,4
4237,377,4
2628,593,5
453,1278,4
4418,3255,3
5878,1265,4
4655,2997,5
5734,2628,4
1015,541,5
461,587,4
1865,3753,4
3769,2804,3
2726,1219,5
1083,1374,1
3007,2355,4
3560,110,5
3326,2791,4
5508,2100,3
514,32,5
3989,1968,5
4449,1923,5
2820,1356,4
1122,1200,5
2414,223,5
5528,923,5
3707,1089,5
99,2012,4
2955,1240,5
2996,1291,4
820,1527,1
4653,908,4
5682,380,5
5048,2716,2
3065,3081,3
5826,2355,3
5276,1,4
3824,1090,3
230,1214,5
3202,648,3
5460,750,5
3525,2710,5
3033,2762,5
620,2194,4
3469,527,5
4640,1393,3
2047,780,3
15,2396,4
1861,1094,3
765,3702,5
4260,2396,4
3670,780,4
1941,50,5
3105,260,5
2731,367,4
4921,2529,5
2407,1304,5
4902,356,5
3101,1,4
641,223,3
4033,2194,5
2083,3114,4
664,3578,3
2928,2987,4
1101,2628,4
505,39,4
3336,364,3
5995,1198,5
1164,34,5
5501,2918,4
1851,1617,4
4040,2699,3
866,3147,5
5972,34,4
4649,1210,4
4700,1127,3
2995,32,4
3134,223,4
2203,316,5
3272,1304,4
5056,1641,5
166,1608,4
1264,357,5
6024,1608,4
3333,2858,5
2522,2640,5
2351,590,2
2865,1288,2
3675,1200,4
4369,750,4
3825,2302,2
1053,2115,4
1812,2012,5
5657,2321,4
5511,1608,5
1449,1196,3
5604,1225,4
5350,1220,2
3412,3176,4
4840,318,5
6040,1270,3
5616,1304,4
5450,3418,4
4760,733,3
1884,1307,4
5404,110,4
5739,1213,5
3080,2100,4
4189,1617,5
5718,1265,3
5196,2706,4
780,2115,3
5971,260,4
5866,3471,5
2169,356,4
136,920,3
2909,3361,3
2749,50,4
669,2858,4
3568,260,5
5575,1230,4
3393,2628,5
4116,3578,5
1659,3753,4
3301,1704,3
588,1136,5
1051,357,2
1530,1370,2
1717,2529,4
1322,1396,4
5161,2100,1
5317,34,5
2038,920,4
2092,912,5
753,1073,5
2044,1270,4
5747,260,5
5689,377,5
3345,1265,4
2387,3253,4
3899,1127,3
1367,1676,3
3855,780,4
852,1288,5
3735,34,4
2887,3253,3
257,2321,4
3048,2455,5
3976,356,5
4458,357,4
2554,527,5
5220,3176,2
1433,1544,2
922,3081,4
5607,1265,4
2411,1242,4
2642,2571,4
4808,1265,3
729,1197,4
1496,1288,4
3998,1258,5
1294,2174,5
1053,858,5
1447,1608,4
5153,920,3
2041,1259,4
3280,3081,3
5451,1220,3
4796,1197,5
4865,608,4
1150,1193,4
1555,1358,5
5061,21,4
5831,34,5
3834,1097,4
1897,260,4
5516,3448,5
5143,2628,5
4042,3176,4
4705,2628,2
2279,1387,5
426,3160,5
1745,2916,4
3967,2100,2
73,1197,5
2212,3623,5
5395,2716,5
4737,1240,5
1300,2599,5
4673,858,5
2217,2657,3
3792,1608,5
411,2710,1
4251,1089,4
5836,2762,4
3140,2987,4
5553,1391,2
603,3408,4
5749,1784,1
1231,2321,4
445,3753,3
5201,2791,4
4661,541,5
2872,21,4
921,110,5
3693,2762,4
3270,3176,2
2380,858,5
5321,1304,4
4837,2683,4
3110,480,3
73,1573,4
225,1206,5
566,1676,1
5424,2640,3
1613,3408,4
2654,3578,4
5744,39,4
3823,920,5
4536,1089,4
58,1307,4
5667,2396,5
3390,1230,5
5927,2396,4
1345,924,1
3331,2395,4
4903,2997,5
4835,2115,3
5952,2396,5
4199,110,5
5341,3081,4
349,260,5
1841,2683,2
1988,356,5
682,1090,5
3213,3753,2
5812,1393,4
274,32,5
3334,356,5
4447,1573,4
5077,1036,5
2143,380,4
3859,3527,4
3140,592,4
2860,47,4
5176,1,3
5402,2918,4
3079,1221,5
5682,349,4
6039,1197,4
524,3623,2
216,2918,4
4964,2762,4
2566,3175,4
4661,3527,4
4826,2710,1
1969,2628,3
1449,1090,2
3120,2699,2
1130,1265,5
840,1278,5
3605,608,3
3775,588,4
5523,1784,4
4815,32,5
2962,1206,4
5397,1219,4
1489,1222,3
2148,1198,4
5562,357,3
1499,377,5
4351,2028,5
5374,3160,4
319,2395,3
1711,2395,5
3892,595,5
4586,3578,4
2842,2302,4
2519,1573,1
5339,367,4
1874,356,5
3850,2000,4
2429,2797,4
4147,1527,5
4406,1704,5
1433,1370,5
4460,356,5
3925,1198,5
1066,1210,3
3164,3578,4
2745,589,4
4647,908,4
4626,2291,2
5847,750,4
3259,3448,5
4645,1210,2
4041,1206,3
2219,380,4
5844,1376,4
1860,21,3
3705,1374,4
3367,3471,5
4078,34,4
4386,1208,4
5239,1704,4
3752,110,3
3593,39,5
1820,1356,5
4638,924,1
5831,50,5
1709,2716,5
610,1079,4
3227,1197,4
4141,2012,4
4215,3671,5
5892,1097,5
2010,1294,4
2299,2916,3
351,2571,4
575,1374,5
3994,590,5
3003,1356,4
2771,3578,5
2651,3256,4
5621,590,1
2101,1304,4
810,1225,5
3790,2571,4
4532,1968,4
4921,2987,4
1010,3408,3
4557,1358,5
3831,1376,4
1826,1200,4
4318,110,5
5585,1094,4
796,3253,1
2545,3408,4
3208,2268,3
3516,1240,4
2665,3471,2
5633,1213,3
2263,1374,4
3067,3081,4
683,1610,5
5622,1304,5
3473,1732,2
2368,1784,5
549,1258,4
4907,1198,3
2649,1259,5
3639,2355,3
2472,1221,5
3761,1196,5
3842,1089,5
1717,1641,3
5090,2791,5
5952,39,4
157,1608,4
2583,111,5
1879,2174,2
5946,1641,5
1696,3471,3
973,356,4
1074,1608,4
3410,1961,4
3997,527,1
3910,1094,3
3003,1387,3
5223,2396,4
4253,912,5
1244,3114,5
4436,2706,4
669,1090,4
5249,1527,1
3717,2916,4
711,260,5
1626,2657,2
5424,2763,3
1616,457,3
5011,2699,3
4207,1221,5
4059,3081,4
3709,3361,5
4507,1517,5
3814,1304,5
5011,2529,4
2211,1,4
3300,1288,5
251,457,4
2906,1270,4
1059,1358,5
2506,1307,5
3029,3671,5
1613,223,4
5434,1288,5
5366,2599,2
3653,2918,5
4126,2657,1
4979,1291,5
1980,1517,4
5449,1291,4
5361,2302,4
3193,223,4
2457,1200,3
3128,593,4
717,3753,3
2980,1617,3
5961,1527,5
1647,3408,4
4512,367,2
2498,457,4
1068,2716,4
824,1247,5
2789,1242,4
3603,2000,2
3562,2321,4
231,527,3
4555,356,5
5053,1214,5
1937,1097,4
1073,1617,5
5236,50,5
1860,1073,1
2592,587,5
3790,541,5
4834,2291,4
92,2699,3
1059,1294,3
2128,2657,4
58,2997,5
5453,2699,4
5732,733,3
3997,736,3
5911,1270,3
1841,1784,4
1097,2028,4
5689,1,3
4580,296,4
1182,1090,5
1392,912,4
3471,1374,3
5621,2406,4
5888,588,5
4447,1394,5
474,3175,3
4947,1288,5
889,2396,4
5044,2657,3
3394,1240,5
5329,592,4
1017,1193,5
5520,3147,4
1643,733,4
2764,590,4
5922,1136,3
5834,2628,3
1648,1252,5
5319,380,3
2109,733,3
610,480,4
3280,1356,1
4742,1219,5
4248,2028,5
4033,349,4
957,3147,5
2513,2716,5
4083,736,3
3842,380,4
3675,1259,4
4637,1923,4
608,2858,4
854,1673,3
1693,1584,3
4333,1196,5
690,1136,5
3348,1193,4
4423,1220,5
1149,380,4
998,364,4
2270,2628,4
48,1294,4
4661,1200,5
730,2997,4
1995,2291,2
338,3361,5
1978,858,5
2398,2000,3
734,2710,3
1221,2100,5
679,1214,4
453,1247,5
1525,1230,4
4578,587,5
3249,21,5
2010,50,5
583,1968,4
3009,1036,5
1447,2355,3
3754,1252,4
4472,969,2
5088,2455,3
2337,1356,4
4433,2011,2
3410,541,5
1049,2571,4
3942,2959,4
1273,750,4
3771,1222,3
5397,1225,4
5578,2997,5
2015,1197,5
5250,3623,3
4055,349,4
4764,150,5
5964,2406,4
4373,1923,3
699,3793,3
2427,2599,5
994,3793,4
1660,1732,5
857,969,4
5488,260,4
2841,1197,5
4715,3671,3
679,2028,5
5223,2700,5
3973,2355,4
1383,3081,2
392,1196,4
4957,1291,4
1920,924,2
