UserID,MovieID,Rating,actual_class,predicted_rating,predicted_class
3056,1210,5,Positive,1.5412759160016571,Positive
3361,1214,4,Positive,1.0369600519597655,Negative
3,733,5,Positive,0.6934682129602485,Negative
4468,1617,5,Positive,1.1501549327185985,Negative
5920,1247,3,Negative,0.8203867946516701,Negative
2929,593,5,Positive,1.4914026002189882,Negative
1887,2985,3,Negative,0.6905957246609433,Negative
2118,2700,4,Positive,0.722485390291717,Negative
2165,648,4,Positive,0.6770975915806517,Negative
3626,3753,5,Positive,0.6251644360337029,Negative
2304,2916,4,Positive,0.7367800250165949,Negative
5824,2455,4,Positive,0.6488692790456231,Negative
2030,912,5,Positive,0.8341378350380851,Negative
3653,2716,5,Positive,0.9605440064134316,Negative
5511,587,5,Positive,0.6447391216484832,Negative
5661,364,5,Positive,0.6779600206728058,Negative
2181,1288,5,Positive,0.8213622788321211,Negative
5684,1968,4,Positive,0.7790592779381684,Negative
5489,1265,4,Positive,0.7689676953856969,Negative
4482,1214,1,Negative,1.0369600519597655,Negative
5453,1089,4,Positive,0.9442886694863917,Negative
4893,32,3,Negative,0.7259833018734566,Negative
2461,2858,5,Positive,1.4874872527632579,Negative
5775,1580,4,Positive,1.0975768594646886,Negative
6039,858,4,Positive,0.8700322704380661,Negative
3878,3623,1,Negative,0.6431509839097863,Negative
876,3175,4,Positive,0.6372979416421669,Negative
3746,592,3,Negative,0.7369631668759163,Negative
4906,1396,4,Positive,0.615794051758915,Negative
4388,1617,5,Positive,1.1501549327185985,Negative
4873,1210,3,Negative,1.5412759160016571,Positive
991,1307,5,Positive,0.7807451876978218,Negative
3925,457,3,Negative,0.8388314355714099,Negative
3387,593,5,Positive,1.4914026002189882,Negative
5852,1580,3,Negative,1.0975768594646886,Negative
4676,2599,5,Positive,0.782560687159407,Negative
3172,2355,3,Negative,0.8122995907506542,Negative
4349,919,1,Negative,0.795922407401794,Negative
4656,2396,4,Positive,0.9715660518102279,Negative
3935,2321,2,Negative,0.7012478212771996,Negative
4934,34,5,Positive,0.7627294238242215,Negative
3202,1721,5,Positive,0.685139091790052,Negative
1901,1291,5,Positive,0.8539776115348351,Negative
571,457,5,Positive,0.8388314355714099,Negative
2578,1252,5,Positive,0.8590014976846501,Negative
4908,2762,4,Positive,1.0568489430244752,Negative
2621,648,4,Positive,0.6770975915806517,Negative
3690,364,3,Negative,0.6779600206728058,Negative
2272,541,5,Positive,1.0420365183285198,Negative
5717,1307,4,Positive,0.7807451876978218,Negative
256,780,3,Negative,0.6362660740210129,Negative
3344,1294,5,Positive,0.7522507691262699,Negative
1129,1196,5,Positive,1.7066354622055881,Positive
4738,357,2,Negative,0.722030005156488,Negative
5530,2959,5,Positive,0.7167074794567333,Negative
5420,1,4,Positive,0.797129428256218,Negative
5394,590,4,Positive,0.7090874758518075,Negative
3158,3114,4,Positive,0.9448239812393007,Negative
5178,3361,5,Positive,0.75167456987449,Negative
1945,541,3,Negative,1.0420365183285198,Negative
297,1500,5,Positive,0.6956956101056468,Negative
980,780,3,Negative,0.6362660740210129,Negative
3736,1544,4,Positive,0.5867380775069707,Negative
2304,3671,3,Negative,0.7492692600198845,Negative
4138,1356,5,Positive,0.7424027828070539,Negative
1694,2710,3,Negative,0.6968614002357212,Negative
1190,527,5,Positive,1.4647199539378462,Negative
4118,1258,5,Positive,0.7952877517259923,Negative
1822,593,5,Positive,1.4914026002189882,Negative
1268,3448,2,Negative,0.7019617927531026,Negative
5452,2599,4,Positive,0.782560687159407,Negative
1062,3702,4,Positive,0.7196770465459005,Negative
1050,589,4,Positive,1.557547702194516,Positive
1430,2324,5,Positive,0.7247471719846633,Negative
2991,1196,3,Negative,1.7066354622055881,Positive
4592,1374,1,Negative,0.7412304866850321,Negative
3992,364,5,Positive,0.6779600206728058,Negative
118,1784,3,Negative,0.6837963703170322,Negative
1685,34,2,Negative,0.7627294238242215,Negative
1195,1258,4,Positive,0.7952877517259923,Negative
3401,3527,3,Negative,0.6681293069407824,Negative
287,2028,4,Positive,1.5147498134208952,Positive
2792,296,2,Negative,1.245470971688344,Negative
4978,2028,5,Positive,1.5147498134208952,Positive
3180,223,4,Positive,0.7394709755194876,Negative
1741,1097,5,Positive,0.8321871525849307,Negative
4036,1198,5,Positive,1.6311593158734736,Positive
463,1278,3,Negative,0.7647614181290996,Negative
314,2858,1,Negative,1.4874872527632579,Negative
2489,908,4,Positive,0.8346630018183658,Negative
3260,1210,4,Positive,1.5412759160016571,Positive
2288,527,5,Positive,1.4647199539378462,Negative
1937,1242,5,Positive,0.7558796141636851,Negative
2472,2302,3,Negative,0.667356552143896,Negative
4054,1610,3,Negative,0.8399020700945078,Negative
4793,3176,5,Positive,0.6562777031096363,Negative
4507,1097,5,Positive,0.8321871525849307,Negative
2962,3081,4,Positive,0.6202053806060728,Negative
5319,1214,4,Positive,1.0369600519597655,Negative
27,908,5,Positive,0.8346630018183658,Negative
2212,2683,5,Positive,0.7068357390556087,Negative
3963,1954,5,Positive,0.7414728266666365,Negative
4193,1208,3,Negative,0.8143403927910718,Negative
2060,1517,3,Negative,0.7500009008761814,Negative
5487,1270,5,Positive,1.000770881493064,Negative
720,367,2,Negative,0.6272462944181566,Negative
4302,1610,5,Positive,0.8399020700945078,Negative
2811,111,4,Positive,0.8522342919780109,Negative
3096,1240,4,Positive,1.047695884585529,Negative
2576,2455,3,Negative,0.6488692790456231,Negative
368,1784,4,Positive,0.6837963703170322,Negative
1357,1961,4,Positive,0.6985337119554593,Negative
5413,377,4,Positive,0.6730623901702136,Negative
4189,1213,5,Positive,0.9425032689552446,Negative
1780,2657,3,Negative,0.6272310472019511,Negative
2507,2000,3,Negative,0.7552804995661112,Negative
5038,2700,5,Positive,0.722485390291717,Negative
5140,2174,3,Negative,0.7485299395523525,Negative
2228,480,5,Positive,1.2333626903449095,Negative
2525,1079,4,Positive,0.8201388177647483,Negative
798,2762,3,Negative,1.0568489430244752,Negative
349,1198,5,Positive,1.6311593158734736,Positive
4234,318,4,Positive,1.4788455182962748,Negative
2683,2324,4,Positive,0.7247471719846633,Negative
1850,2700,4,Positive,0.722485390291717,Negative
3074,2324,5,Positive,0.7247471719846633,Negative
824,1127,2,Negative,0.7036755025710337,Negative
1587,3671,3,Negative,0.7492692600198845,Negative
5431,34,4,Positive,0.7627294238242215,Negative
2170,2797,5,Positive,0.7491865935467631,Negative
3408,2000,4,Positive,0.7552804995661112,Negative
4511,592,5,Positive,0.7369631668759163,Negative
924,2355,4,Positive,0.8122995907506542,Negative
3997,1265,3,Negative,0.7689676953856969,Negative
4001,2174,4,Positive,0.7485299395523525,Negative
1723,3702,4,Positive,0.7196770465459005,Negative
5037,3578,4,Positive,0.7833153959002629,Negative
1694,47,4,Positive,0.7192432729133096,Negative
3148,1197,5,Positive,0.9336602309732058,Negative
5277,3175,4,Positive,0.6372979416421669,Negative
5350,2640,2,Negative,0.6850651777792033,Negative
4797,912,4,Positive,0.8341378350380851,Negative
3909,1374,4,Positive,0.7412304866850321,Negative
5355,260,5,Positive,1.7249980565624505,Positive
3265,2455,4,Positive,0.6488692790456231,Negative
4882,1270,2,Negative,1.000770881493064,Negative
1391,2396,5,Positive,0.9715660518102279,Negative
801,1214,5,Positive,1.0369600519597655,Negative
1051,2321,5,Positive,0.7012478212771996,Negative
125,1954,5,Positive,0.7414728266666365,Negative
3378,480,5,Positive,1.2333626903449095,Negative
5490,1221,4,Positive,0.9252097301849512,Negative
3309,1270,3,Negative,1.000770881493064,Negative
5826,1673,5,Positive,0.7245680202329169,Negative
1500,1240,5,Positive,1.047695884585529,Negative
4666,588,5,Positive,0.659922548133115,Negative
3562,2804,5,Positive,0.8170383571357404,Negative
562,3418,3,Negative,0.6804154886967347,Negative
3931,1214,4,Positive,1.0369600519597655,Negative
5123,3578,4,Positive,0.7833153959002629,Negative
5019,2858,4,Positive,1.4874872527632579,Negative
3425,1393,3,Negative,0.7588983311526017,Negative
2764,3175,4,Positive,0.6372979416421669,Negative
5276,1721,5,Positive,0.685139091790052,Negative
5683,1580,5,Positive,1.0975768594646886,Negative
3778,587,3,Negative,0.6447391216484832,Negative
3550,1,3,Negative,0.797129428256218,Negative
1944,2858,5,Positive,1.4874872527632579,Negative
1447,2011,4,Positive,0.6479576672829945,Negative
3331,318,5,Positive,1.4788455182962748,Negative
5972,1136,5,Positive,0.8039103350841971,Negative
1931,3081,3,Negative,0.6202053806060728,Negative
4174,3471,4,Positive,0.8141356749861997,Negative
2303,923,4,Positive,0.8870911939418186,Negative
1068,480,5,Positive,1.2333626903449095,Negative
1325,920,5,Positive,0.7594779924117548,Negative
3200,1704,3,Negative,0.827660206300003,Negative
2566,1221,3,Negative,0.9252097301849512,Negative
3426,1200,5,Positive,1.0397185357699934,Negative
4517,1258,4,Positive,0.7952877517259923,Negative
3140,912,4,Positive,0.8341378350380851,Negative
3625,1391,2,Negative,0.6167311804568458,Negative
735,2716,4,Positive,0.9605440064134316,Negative
346,587,4,Positive,0.6447391216484832,Negative
3512,1961,4,Positive,0.6985337119554593,Negative
2574,3114,3,Negative,0.9448239812393007,Negative
737,589,4,Positive,1.557547702194516,Positive
5278,1197,5,Positive,0.9336602309732058,Negative
2015,1247,4,Positive,0.8203867946516701,Negative
1128,1393,4,Positive,0.7588983311526017,Negative
555,2987,4,Positive,0.7156955663942347,Negative
5287,541,4,Positive,1.0420365183285198,Negative
3593,3175,2,Negative,0.6372979416421669,Negative
5168,1193,5,Positive,0.8716986536201137,Negative
1311,2640,4,Positive,0.6850651777792033,Negative
1386,1230,4,Positive,0.80762149881535,Negative
3317,2396,4,Positive,0.9715660518102279,Negative
1498,3361,2,Negative,0.75167456987449,Negative
163,1917,2,Negative,0.6203901399034656,Negative
2350,1923,5,Positive,0.6932383373907554,Negative
3018,2657,2,Negative,0.6272310472019511,Negative
1700,1210,5,Positive,1.5412759160016571,Positive
5654,1653,4,Positive,0.6612070244215629,Negative
5705,2791,4,Positive,0.8531150576405839,Negative
5472,1073,4,Positive,0.7686037605220867,Negative
777,2797,4,Positive,0.7491865935467631,Negative
939,541,4,Positive,1.0420365183285198,Negative
710,1923,5,Positive,0.6932383373907554,Negative
5512,1617,5,Positive,1.1501549327185985,Negative
3085,1573,5,Positive,0.666000719882008,Negative
1865,1704,5,Positive,0.827660206300003,Negative
181,2692,5,Positive,0.7100879286388562,Negative
3067,1784,5,Positive,0.6837963703170322,Negative
138,47,5,Positive,0.7192432729133096,Negative
3539,1370,5,Positive,0.6719944798273109,Negative
611,1784,4,Positive,0.6837963703170322,Negative
5203,2396,5,Positive,0.9715660518102279,Negative
5812,1500,4,Positive,0.6956956101056468,Negative
4390,589,5,Positive,1.557547702194516,Positive
3088,110,4,Positive,1.3992706957157817,Negative
1801,2291,4,Positive,0.7117655932949598,Negative
1616,858,5,Positive,0.8700322704380661,Negative
1941,3671,4,Positive,0.7492692600198845,Negative
3468,1213,4,Positive,0.9425032689552446,Negative
5442,1610,4,Positive,0.8399020700945078,Negative
4995,32,4,Positive,0.7259833018734566,Negative
3945,1584,2,Negative,0.6208353113110076,Negative
577,1210,4,Positive,1.5412759160016571,Positive
4452,588,3,Negative,0.659922548133115,Negative
692,1358,4,Positive,0.7586576560351332,Negative
2244,2997,5,Positive,0.891210288010446,Negative
1485,1270,3,Negative,1.000770881493064,Negative
4520,1291,4,Positive,0.8539776115348351,Negative
310,367,1,Negative,0.6272462944181566,Negative
1795,1196,5,Positive,1.7066354622055881,Positive
1051,318,5,Positive,1.4788455182962748,Negative
4807,3421,3,Negative,0.7837917970668883,Negative
4700,1073,3,Negative,0.7686037605220867,Negative
791,1387,5,Positive,0.8115143138577771,Negative
1628,923,4,Positive,0.8870911939418186,Negative
532,3793,4,Positive,0.6234684838328168,Negative
2888,260,5,Positive,1.7249980565624505,Positive
5657,1213,4,Positive,0.9425032689552446,Negative
1884,595,4,Positive,0.650629461826021,Negative
2271,912,5,Positive,0.8341378350380851,Negative
3591,2997,5,Positive,0.891210288010446,Negative
5886,919,4,Positive,0.795922407401794,Negative
5326,1196,2,Negative,1.7066354622055881,Positive
4899,21,3,Negative,0.6716798162788526,Negative
5712,1374,5,Positive,0.7412304866850321,Negative
1447,924,4,Positive,0.8235469588944729,Negative
3499,1396,5,Positive,0.615794051758915,Negative
1335,1079,5,Positive,0.8201388177647483,Negative
4439,2762,1,Negative,1.0568489430244752,Negative
4013,480,3,Negative,1.2333626903449095,Negative
2441,1544,1,Negative,0.5867380775069707,Negative
4887,480,4,Positive,1.2333626903449095,Negative
3098,3623,5,Positive,0.6431509839097863,Negative
2431,1961,5,Positive,0.6985337119554593,Negative
1866,587,3,Negative,0.6447391216484832,Negative
3586,587,2,Negative,0.6447391216484832,Negative
477,1221,5,Positive,0.9252097301849512,Negative
4122,2396,4,Positive,0.9715660518102279,Negative
309,2455,5,Positive,0.6488692790456231,Negative
3720,296,4,Positive,1.245470971688344,Negative
480,318,4,Positive,1.4788455182962748,Negative
1181,1136,4,Positive,0.8039103350841971,Negative
2101,2797,4,Positive,0.7491865935467631,Negative
3811,1079,3,Negative,0.8201388177647483,Negative
5875,589,5,Positive,1.557547702194516,Positive
2504,923,5,Positive,0.8870911939418186,Negative
1437,1968,5,Positive,0.7790592779381684,Negative
4117,380,5,Positive,0.6757994498448986,Negative
2411,2000,4,Positive,0.7552804995661112,Negative
753,2628,3,Negative,0.7793204671930763,Negative
4914,595,5,Positive,0.650629461826021,Negative
999,2194,4,Positive,0.7663785920851014,Negative
3243,3623,1,Negative,0.6431509839097863,Negative
4258,364,5,Positive,0.6779600206728058,Negative
3661,1374,4,Positive,0.7412304866850321,Negative
4593,1094,4,Positive,0.7379995692493264,Negative
3035,1196,3,Negative,1.7066354622055881,Positive
1503,1136,4,Positive,0.8039103350841971,Negative
3181,908,5,Positive,0.8346630018183658,Negative
2206,296,5,Positive,1.245470971688344,Negative
2702,912,4,Positive,0.8341378350380851,Negative
4483,3448,2,Negative,0.7019617927531026,Negative
533,2640,3,Negative,0.6850651777792033,Negative
3993,377,3,Negative,0.6730623901702136,Negative
5748,150,5,Positive,0.7985091786316526,Negative
1257,480,2,Negative,1.2333626903449095,Negative
2678,969,3,Negative,0.8240730874929197,Negative
817,32,4,Positive,0.7259833018734566,Negative
5939,1610,4,Positive,0.8399020700945078,Negative
4006,1127,4,Positive,0.7036755025710337,Negative
4063,3753,5,Positive,0.6251644360337029,Negative
2205,1225,4,Positive,0.775058625426496,Negative
264,3256,3,Negative,0.6752505944411847,Negative
3024,1617,4,Positive,1.1501549327185985,Negative
1325,111,4,Positive,0.8522342919780109,Negative
1004,2355,5,Positive,0.8122995907506542,Negative
5871,2763,2,Negative,0.6386093924953032,Negative
1609,1304,4,Positive,0.7651742301092791,Negative
4970,527,5,Positive,1.4647199539378462,Negative
4158,34,3,Negative,0.7627294238242215,Negative
773,1210,4,Positive,1.5412759160016571,Positive
1939,920,5,Positive,0.7594779924117548,Negative
2404,1198,5,Positive,1.6311593158734736,Positive
1072,260,5,Positive,1.7249980565624505,Positive
3995,1584,5,Positive,0.6208353113110076,Negative
4523,1036,4,Positive,0.8715971551331755,Negative
3483,1356,5,Positive,0.7424027828070539,Negative
5200,3471,4,Positive,0.8141356749861997,Negative
2100,223,4,Positive,0.7394709755194876,Negative
110,50,5,Positive,1.2137771261886643,Negative
531,357,4,Positive,0.722030005156488,Negative
1855,1220,4,Positive,0.7557512425223988,Negative
1224,3160,4,Positive,0.7487372741749573,Negative
3159,1270,4,Positive,1.000770881493064,Negative
3878,1225,5,Positive,0.775058625426496,Negative
4568,736,3,Negative,0.6361457842196526,Negative
1492,3702,4,Positive,0.7196770465459005,Negative
2674,296,4,Positive,1.245470971688344,Negative
2016,1210,5,Positive,1.5412759160016571,Positive
3558,2763,4,Positive,0.6386093924953032,Negative
3821,2706,2,Negative,0.7761059954255105,Negative
6014,1220,3,Negative,0.7557512425223988,Negative
2685,1225,4,Positive,0.775058625426496,Negative
2859,1393,4,Positive,0.7588983311526017,Negative
4922,3081,3,Negative,0.6202053806060728,Negative
5251,608,2,Negative,1.3521071369432025,Negative
4786,1252,5,Positive,0.8590014976846501,Negative
5917,2599,5,Positive,0.782560687159407,Negative
1771,3702,3,Negative,0.7196770465459005,Negative
5683,608,3,Negative,1.3521071369432025,Negative
757,780,4,Positive,0.6362660740210129,Negative
464,3408,3,Negative,0.722189163721184,Negative
641,1193,4,Positive,0.8716986536201137,Negative
2567,2916,4,Positive,0.7367800250165949,Negative
4675,1208,5,Positive,0.8143403927910718,Negative
3976,2858,5,Positive,1.4874872527632579,Negative
1502,1917,4,Positive,0.6203901399034656,Negative
2374,3578,5,Positive,0.7833153959002629,Negative
1137,912,4,Positive,0.8341378350380851,Negative
5809,2529,3,Negative,0.6706273745792016,Negative
4403,593,5,Positive,1.4914026002189882,Negative
26,3418,2,Negative,0.6804154886967347,Negative
3082,2628,3,Negative,0.7793204671930763,Negative
13,296,4,Positive,1.245470971688344,Negative
1416,2959,4,Positive,0.7167074794567333,Negative
2008,296,5,Positive,1.245470971688344,Negative
370,1676,3,Negative,0.6471383752717504,Negative
2284,1200,4,Positive,1.0397185357699934,Negative
3752,1641,3,Negative,0.7075312356739948,Negative
1531,2291,5,Positive,0.7117655932949598,Negative
3919,3578,5,Positive,0.7833153959002629,Negative
4195,1394,4,Positive,0.8330838791780183,Negative
4950,2858,4,Positive,1.4874872527632579,Negative
5220,1222,3,Negative,0.7819545650607745,Negative
1036,969,4,Positive,0.8240730874929197,Negative
3935,3253,3,Negative,0.7026883993160089,Negative
594,2321,5,Positive,0.7012478212771996,Negative
2764,541,5,Positive,1.0420365183285198,Negative
1632,1676,1,Negative,0.6471383752717504,Negative
4115,3361,3,Negative,0.75167456987449,Negative
2628,592,3,Negative,0.7369631668759163,Negative
1182,2959,3,Negative,0.7167074794567333,Negative
334,1230,2,Negative,0.80762149881535,Negative
1263,380,4,Positive,0.6757994498448986,Negative
3263,648,3,Negative,0.6770975915806517,Negative
5646,2355,4,Positive,0.8122995907506542,Negative
3473,3418,5,Positive,0.6804154886967347,Negative
3622,3418,5,Positive,0.6804154886967347,Negative
1842,47,5,Positive,0.7192432729133096,Negative
5643,1221,4,Positive,0.9252097301849512,Negative
2264,2406,4,Positive,0.7193858657767835,Negative
1780,2529,4,Positive,0.6706273745792016,Negative
1262,1307,3,Negative,0.7807451876978218,Negative
3769,367,4,Positive,0.6272462944181566,Negative
2162,3253,5,Positive,0.7026883993160089,Negative
5825,3176,4,Positive,0.6562777031096363,Negative
1994,527,5,Positive,1.4647199539378462,Negative
2533,736,4,Positive,0.6361457842196526,Negative
1204,1580,4,Positive,1.0975768594646886,Negative
671,111,5,Positive,0.8522342919780109,Negative
3752,3671,5,Positive,0.7492692600198845,Negative
1694,1517,5,Positive,0.7500009008761814,Negative
5956,2710,4,Positive,0.6968614002357212,Negative
390,2628,2,Negative,0.7793204671930763,Negative
1865,1089,4,Positive,0.9442886694863917,Negative
2162,2762,5,Positive,1.0568489430244752,Negative
4422,1259,4,Positive,0.9036240376757124,Negative
2627,3176,2,Negative,0.6562777031096363,Negative
765,588,4,Positive,0.659922548133115,Negative
3946,590,3,Negative,0.7090874758518075,Negative
5063,2918,5,Positive,0.8352349379314801,Negative
2348,1240,5,Positive,1.047695884585529,Negative
3311,1374,3,Negative,0.7412304866850321,Negative
2208,1240,3,Negative,1.047695884585529,Negative
5376,1288,4,Positive,0.8213622788321211,Negative
5931,1270,4,Positive,1.000770881493064,Negative
3090,1242,4,Positive,0.7558796141636851,Negative
5336,2028,5,Positive,1.5147498134208952,Positive
4494,1036,4,Positive,0.8715971551331755,Negative
1916,1136,4,Positive,0.8039103350841971,Negative
770,349,3,Negative,0.6730075958151168,Negative
4122,111,5,Positive,0.8522342919780109,Negative
2348,2716,3,Negative,0.9605440064134316,Negative
1594,1136,5,Positive,0.8039103350841971,Negative
5614,1923,4,Positive,0.6932383373907554,Negative
3093,2194,4,Positive,0.7663785920851014,Negative
4862,1214,4,Positive,1.0369600519597655,Negative
5549,2858,1,Negative,1.4874872527632579,Negative
5683,2858,5,Positive,1.4874872527632579,Negative
5091,318,5,Positive,1.4788455182962748,Negative
1795,1784,5,Positive,0.6837963703170322,Negative
5733,608,5,Positive,1.3521071369432025,Negative
1333,3578,5,Positive,0.7833153959002629,Negative
3840,2716,5,Positive,0.9605440064134316,Negative
1758,3418,5,Positive,0.6804154886967347,Negative
2414,2762,5,Positive,1.0568489430244752,Negative
1466,1198,5,Positive,1.6311593158734736,Positive
1499,1580,5,Positive,1.0975768594646886,Negative
5627,2571,3,Negative,1.3171215321607201,Negative
729,1193,4,Positive,0.8716986536201137,Negative
3447,2571,4,Positive,1.3171215321607201,Negative
4144,1213,4,Positive,0.9425032689552446,Negative
1591,1136,5,Positive,0.8039103350841971,Negative
5283,1222,3,Negative,0.7819545650607745,Negative
3488,1391,1,Negative,0.6167311804568458,Negative
180,3578,2,Negative,0.7833153959002629,Negative
5268,2628,1,Negative,0.7793204671930763,Negative
2069,110,3,Negative,1.3992706957157817,Negative
2526,1219,5,Positive,0.8216946599989859,Negative
5170,111,4,Positive,0.8522342919780109,Negative
5786,1732,5,Positive,0.6839052826090569,Negative
4093,1732,5,Positive,0.6839052826090569,Negative
4670,1584,3,Negative,0.6208353113110076,Negative
2565,2628,4,Positive,0.7793204671930763,Negative
2997,2762,5,Positive,1.0568489430244752,Negative
3590,357,4,Positive,0.722030005156488,Negative
2293,1247,5,Positive,0.8203867946516701,Negative
464,1208,5,Positive,0.8143403927910718,Negative
1609,2987,4,Positive,0.7156955663942347,Negative
5042,2959,4,Positive,0.7167074794567333,Negative
1428,2858,5,Positive,1.4874872527632579,Negative
3747,1094,4,Positive,0.7379995692493264,Negative
1140,1097,3,Negative,0.8321871525849307,Negative
3175,3418,5,Positive,0.6804154886967347,Negative
4220,21,5,Positive,0.6716798162788526,Negative
5437,1259,5,Positive,0.9036240376757124,Negative
3620,1036,4,Positive,0.8715971551331755,Negative
3475,2302,5,Positive,0.667356552143896,Negative
1920,2700,1,Negative,0.722485390291717,Negative
3002,356,4,Positive,0.7533603285994034,Negative
2084,1923,5,Positive,0.6932383373907554,Negative
2896,2012,4,Positive,0.5972969670574447,Negative
3447,260,5,Positive,1.7249980565624505,Positive
5007,1197,5,Positive,0.9336602309732058,Negative
3792,858,5,Positive,0.8700322704380661,Negative
151,2321,4,Positive,0.7012478212771996,Negative
90,3114,3,Negative,0.9448239812393007,Negative
817,3527,5,Positive,0.6681293069407824,Negative
2188,364,3,Negative,0.6779600206728058,Negative
817,1210,5,Positive,1.5412759160016571,Positive
5556,480,4,Positive,1.2333626903449095,Negative
3287,1193,5,Positive,0.8716986536201137,Negative
2573,260,5,Positive,1.7249980565624505,Positive
4267,2710,2,Negative,0.6968614002357212,Negative
5699,457,4,Positive,0.8388314355714099,Negative
2551,1573,3,Negative,0.666000719882008,Negative
1218,2571,4,Positive,1.3171215321607201,Negative
1632,608,4,Positive,1.3521071369432025,Negative
3894,1221,3,Negative,0.9252097301849512,Negative
2950,1197,5,Positive,0.9336602309732058,Negative
2854,2762,4,Positive,1.0568489430244752,Negative
4964,1222,5,Positive,0.7819545650607745,Negative
824,21,4,Positive,0.6716798162788526,Negative
5643,1265,3,Negative,0.7689676953856969,Negative
2917,223,4,Positive,0.7394709755194876,Negative
4328,1258,5,Positive,0.7952877517259923,Negative
1349,1197,4,Positive,0.9336602309732058,Negative
4471,1294,3,Negative,0.7522507691262699,Negative
5012,1221,4,Positive,0.9252097301849512,Negative
3847,541,4,Positive,1.0420365183285198,Negative
2338,2529,5,Positive,0.6706273745792016,Negative
1554,457,5,Positive,0.8388314355714099,Negative
2764,2599,4,Positive,0.782560687159407,Negative
3407,2571,5,Positive,1.3171215321607201,Negative
2655,3175,3,Negative,0.6372979416421669,Negative
1068,318,5,Positive,1.4788455182962748,Negative
2581,2959,2,Negative,0.7167074794567333,Negative
3716,1197,3,Negative,0.9336602309732058,Negative
2092,1247,5,Positive,0.8203867946516701,Negative
2042,587,3,Negative,0.6447391216484832,Negative
265,2324,4,Positive,0.7247471719846633,Negative
1053,349,4,Positive,0.6730075958151168,Negative
4478,367,2,Negative,0.6272462944181566,Negative
5750,111,4,Positive,0.8522342919780109,Negative
6025,1196,5,Positive,1.7066354622055881,Positive
453,588,4,Positive,0.659922548133115,Negative
2349,1252,4,Positive,0.8590014976846501,Negative
5565,2174,4,Positive,0.7485299395523525,Negative
1287,608,5,Positive,1.3521071369432025,Negative
4809,377,3,Negative,0.6730623901702136,Negative
2062,1200,3,Negative,1.0397185357699934,Negative
4983,2716,5,Positive,0.9605440064134316,Negative
1532,2599,2,Negative,0.782560687159407,Negative
4492,750,4,Positive,0.8934823200081277,Negative
5888,1230,5,Positive,0.80762149881535,Negative
1072,3408,4,Positive,0.722189163721184,Negative
1753,2997,5,Positive,0.891210288010446,Negative
5520,1396,4,Positive,0.615794051758915,Negative
2909,608,5,Positive,1.3521071369432025,Negative
5142,1136,5,Positive,0.8039103350841971,Negative
2638,1961,4,Positive,0.6985337119554593,Negative
1372,2700,4,Positive,0.722485390291717,Negative
4020,380,5,Positive,0.6757994498448986,Negative
533,1676,3,Negative,0.6471383752717504,Negative
5643,589,4,Positive,1.557547702194516,Positive
5564,1304,3,Negative,0.7651742301092791,Negative
1193,1259,3,Negative,0.9036240376757124,Negative
147,3448,4,Positive,0.7019617927531026,Negative
3900,1294,4,Positive,0.7522507691262699,Negative
5147,50,5,Positive,1.2137771261886643,Negative
5041,780,4,Positive,0.6362660740210129,Negative
843,2100,4,Positive,0.7930865350776477,Negative
5741,1210,3,Negative,1.5412759160016571,Positive
487,34,5,Positive,0.7627294238242215,Negative
5576,541,3,Negative,1.0420365183285198,Negative
1484,296,5,Positive,1.245470971688344,Negative
3971,318,5,Positive,1.4788455182962748,Negative
577,2959,5,Positive,0.7167074794567333,Negative
214,3175,3,Negative,0.6372979416421669,Negative
4234,589,4,Positive,1.557547702194516,Positive
3370,34,2,Negative,0.7627294238242215,Negative
3855,2763,4,Positive,0.6386093924953032,Negative
1769,2683,3,Negative,0.7068357390556087,Negative
5931,2174,3,Negative,0.7485299395523525,Negative
4945,1580,5,Positive,1.0975768594646886,Negative
2015,3751,2,Negative,0.6907012641245154,Negative
5490,2012,3,Negative,0.5972969670574447,Negative
2498,47,3,Negative,0.7192432729133096,Negative
5597,1089,5,Positive,0.9442886694863917,Negative
5054,750,3,Negative,0.8934823200081277,Negative
5744,3448,5,Positive,0.7019617927531026,Negative
549,590,3,Negative,0.7090874758518075,Negative
2921,1584,4,Positive,0.6208353113110076,Negative
3110,1584,3,Negative,0.6208353113110076,Negative
5279,357,5,Positive,0.722030005156488,Negative
2900,3527,5,Positive,0.6681293069407824,Negative
5679,110,5,Positive,1.3992706957157817,Negative
5782,587,5,Positive,0.6447391216484832,Negative
5536,2657,3,Negative,0.6272310472019511,Negative
4879,2692,4,Positive,0.7100879286388562,Negative
1579,34,3,Negative,0.7627294238242215,Negative
4189,527,5,Positive,1.4647199539378462,Negative
4064,1213,5,Positive,0.9425032689552446,Negative
1498,1136,4,Positive,0.8039103350841971,Negative
5629,908,5,Positive,0.8346630018183658,Negative
5011,1259,4,Positive,0.9036240376757124,Negative
3762,1387,5,Positive,0.8115143138577771,Negative
4167,1527,5,Positive,0.6026165753653019,Negative
2340,1259,4,Positive,0.9036240376757124,Negative
3201,1036,4,Positive,0.8715971551331755,Negative
2629,1676,1,Negative,0.6471383752717504,Negative
3475,1584,5,Positive,0.6208353113110076,Negative
4907,111,4,Positive,0.8522342919780109,Negative
1194,2683,2,Negative,0.7068357390556087,Negative
5283,3527,4,Positive,0.6681293069407824,Negative
2665,780,5,Positive,0.6362660740210129,Negative
